484,701
238.972946,232.91729700000002
377.636536,341.017242
345.324951,165.160461
345.324951,165.160461
339.43158,51.112044999999995
296.289978,87.305511
272.844513,68.80976899999999
243.294373,32.50029000000001
243.294373,32.50029000000001
243.294373,32.50029000000001
213.774796,10.429901000000001
213.774796,10.429901000000001
200.716263,143.04681399999998
204.146667,191.439148
229.332535,157.09652699999998
229.332535,157.09652699999998
228.532364,123.97699
234.850754,126.139816
232.495438,95.205444
235.069016,69.23538199999999
226.127777,75.37153599999999
226.127777,75.37153599999999
225.336304,80.68107599999999
225.336304,80.68107599999999
206.960846,79.49272199999999
198.23764,110.85453799999999
193.510971,162.236694
189.554825,227.61895800000002
189.554825,227.61895800000002
211.054367,164.96115099999997
204.121796,248.58770800000002
217.308578,238.093933
253.517807,220.20291099999997
256.256378,240.807007
256.256378,240.807007
256.256378,240.807007
247.056702,278.845947
239.074051,341.661438
229.327713,298.707245
221.570267,291.534973
221.570267,291.534973
231.0121,392.923218
215.586517,364.046783
208.670349,347.660156
230.823425,345.88382
220.609695,347.088745
220.609695,347.088745
220.609695,347.088745
215.859573,319.942017
243.264023,332.421509
232.61438,363.437683
232.61438,363.437683
238.758743,326.037689
245.087341,363.177124
216.820496,386.672791
254.613449,345.878571
254.613449,345.878571
254.613449,345.878571
210.100677,306.668884
197.621094,301.776154
180.542328,257.686096
180.913849,289.199158
167.330139,242.546448
167.330139,242.546448
167.282547,271.660492
150.658722,276.218597
147.817917,245.30447400000003
160.015427,258.810272
160.015427,258.810272
160.015427,258.810272
158.25412,263.584839
190.03717,262.082184
196.915451,301.761353
206.691116,322.094543
196.536041,305.037048
196.536041,305.037048
214.090607,265.831299
220.76416,237.600708
240.166916,231.118408
243.576828,241.483337
243.807892,221.655975
243.807892,221.655975
236.867004,226.66317700000002
236.867004,226.66317700000002
244.249039,223.81607100000002
265.262329,232.43255599999998
265.638611,189.86953699999998
265.638611,189.86953699999998
261.443024,186.42156999999997
242.993927,282.665833
244.742172,238.57232699999997
223.541687,151.69302399999998
226.453888,144.77011099999999
226.453888,144.77011099999999
245.771606,140.28198200000003
260.310211,149.382111
260.310211,149.382111
269.208252,115.16842700000001
266.625519,121.99362199999999
266.625519,121.99362199999999
271.118927,124.53476
263.99823,108.19375600000001
270.072235,123.407791
270.072235,123.407791
268.21405,111.31483499999999
268.21405,111.31483499999999
259.777283,114.73764
270.605255,198.924103
294.309937,182.29461700000002
316.559296,175.601288
333.526672,166.89193699999998
333.526672,166.89193699999998
368.963135,163.718903
366.793793,184.81781
366.120697,211.700195
378.997253,198.936127
378.997253,198.936127
378.997253,198.936127
367.740845,212.658905
376.429626,211.88604700000002
349.789429,220.24694799999997
378.607117,245.43377700000002
389.928711,263.399078
389.928711,263.399078
359.009644,276.926575
331.360016,258.443298
324.474487,262.888306
353.477722,250.82095299999997
353.477722,250.82095299999997
353.477722,250.82095299999997
371.740692,264.348114
371.740692,264.348114
371.944061,279.192413
342.644806,379.612183
314.572052,386.251129
314.572052,386.251129
254.013031,372.096436
243.543228,383.719574
238.527161,393.42449999999997
235.003357,409.211914
267.689636,412.91699200000005
267.689636,412.91699200000005
267.689636,412.91699200000005
274.242401,460.68774399999995
254.098923,435.482971
219.813019,480.08905000000004
214.458038,513.073486
214.458038,513.073486
163.144196,540.823853
177.138367,525.138672
161.71225,546.782593
164.430725,501.18554700000004
164.430725,501.18554700000004
164.430725,501.18554700000004
167.735748,478.151611
142.405121,441.52856399999996
122.294075,426.76849400000003
148.629257,467.15826400000003
148.629257,467.15826400000003
125.076584,499.47247300000004
163.411346,463.524231
154.237518,463.70715299999995
126.536819,486.23828100000003
126.536819,486.23828100000003
126.536819,486.23828100000003
189.669601,472.50506600000006
200.476135,467.753113
239.237579,471.076965
253.696991,546.165649
285.967804,549.185669
290.46225,551.316162
290.46225,551.316162
282.31485,550.20166
282.569611,509.10614
284.164398,488.73114
283.326019,487.35638400000005
310.933411,470.925842
310.933411,470.925842
310.933411,470.925842
308.566589,438.563049
292.928497,451.995667
314.095306,444.37628199999995
314.095306,444.37628199999995
326.259888,453.69860800000004
307.974487,457.36731
297.406433,429.25286900000003
301.022888,405.79626499999995
318.392365,379.299469
318.392365,379.299469
310.054932,400.771667
310.054932,400.771667
318.335449,381.253418
273.825165,494.958984
245.702194,502.888184
245.702194,502.888184
242.827591,438.181702
236.666519,515.308838
211.245529,509.43469200000004
202.964264,488.73547399999995
208.905945,437.79455599999994
208.905945,437.79455599999994
205.873001,490.80346699999996
201.309753,447.026794
185.207199,406.333801
185.207199,406.333801
185.207199,406.333801
206.729767,361.236237
242.464264,365.114746
242.546326,375.292877
192.532867,383.322205
192.532867,383.322205
184.662476,380.30954
199.824524,367.903107
232.586288,365.20874
257.460876,358.55011
257.460876,358.55011
257.460876,358.55011
240.611206,419.931824
210.053131,459.96167
245.53952,425.083252
228.639847,429.02960199999995
219.109543,468.03582800000004
219.109543,468.03582800000004
215.60675,523.198669
209.537064,409.770447
199.014145,458.572632
211.674759,378.223206
168.579285,389.106171
168.579285,389.106171
162.137039,366.260773
162.137039,366.260773
169.299164,341.355774
149.628113,284.140503
145.680801,282.292542
145.680801,282.292542
144.18103,254.53970299999997
154.694473,273.284454
149.250748,256.730774
189.265152,282.698486
187.644363,244.43057299999998
187.644363,244.43057299999998
166.235199,306.372284
166.235199,306.372284
168.534134,321.807251
195.065125,290.329102
193.268539,401.81793200000004
193.268539,401.81793200000004
211.107422,295.83493
229.025589,249.70404100000002
251.271805,240.99542200000002
228.621536,194.14660600000002
250.334763,203.67932100000002
250.334763,203.67932100000002
241.648209,220.26910400000003
264.986847,266.004456
225.60965,340.028625
225.60965,340.028625
225.60965,340.028625
222.421371,298.053467
237.514053,336.572754
263.05545,340.559296
263.05545,340.559296
289.662781,262.245544
258.541107,181.57369999999997
267.048523,165.31915299999997
265.508881,155.639923
235.31749,205.93649299999998
235.31749,205.93649299999998
235.31749,205.93649299999998
244.733246,168.26052900000002
232.652695,163.90414399999997
231.325089,227.68066399999998
229.789139,173.366425
229.789139,173.366425
243.259583,172.96304300000003
245.156815,162.401184
240.397797,149.736877
219.253632,211.871735
234.11702,239.40542599999998
234.11702,239.40542599999998
240.570877,188.37658699999997
240.570877,188.37658699999997
218.02417,168.21057100000002
221.159866,211.38382000000001
233.359406,190.467377
233.359406,190.467377
236.283188,172.458527
216.783371,150.05200200000002
229.612244,149.60272200000003
222.544434,182.282379
233.340897,153.722107
233.340897,153.722107
230.068954,172.295776
230.793716,175.43600500000002
219.08316,224.590332
237.121613,213.03198200000003
237.121613,213.03198200000003
237.121613,213.03198200000003
229.210907,198.35485799999998
221.938751,159.15997299999998
248.629913,150.54650900000001
251.915634,156.855957
259.065399,161.709656
259.065399,161.709656
268.805817,172.597778
268.363129,169.621124
259.36496,168.91735799999998
223.553909,206.91247600000003
223.553909,206.91247600000003
223.553909,206.91247600000003
206.156464,241.058899
220.218704,206.36862200000002
226.031158,170.466187
226.031158,170.466187
236.413803,134.687653
243.824493,136.47436499999998
235.793716,135.831787
218.711761,166.14898699999998
218.711761,166.14898699999998
223.99025,202.084991
223.99025,202.084991
233.879181,164.609985
262.297272,150.547668
254.677826,118.418823
233.454437,192.43658399999998
233.454437,192.43658399999998
230.402878,114.128174
220.487534,118.335983
200.194382,155.93795799999998
213.019608,131.748657
213.019608,131.748657
210.476135,107.67506399999999
225.140778,92.044693
225.140778,92.044693
204.69574,124.00140400000001
210.154297,108.934891
210.154297,108.934891
193.932861,102.401306
191.161209,60.553268
187.44014,80.25787399999999
200.735748,95.91184999999999
196.028,172.470032
196.028,172.470032
208.204468,179.980957
193.935257,135.380463
215.880432,105.96096800000001
213.132309,61.49333200000001
213.132309,61.49333200000001
213.132309,61.49333200000001
219.909729,77.35368299999999
224.297806,41.250091999999995
220.805084,37.07006799999999
227.044235,95.85086100000001
229.255417,61.95327800000001
223.366119,102.06715399999999
223.366119,102.06715399999999
237.478455,110.19030799999999
211.867737,112.74194299999999
230.610748,127.19331399999999
260.766296,123.53689600000001
260.766296,123.53689600000001
260.766296,123.53689600000001
278.274567,133.192291
298.408661,137.83630399999998
303.618164,128.473846
302.3367,210.43942299999998
302.3367,210.43942299999998
302.3367,210.43942299999998
282.997711,224.19400000000002
284.61203,307.204132
245.562286,309.7146
256.457581,292.171509
256.457581,292.171509
296.999695,267.994171
278.69223,232.518372
272.576752,255.824005
246.83757,261.757019
249.915741,239.704651
249.915741,239.704651
273.357635,240.77752700000002
298.687134,233.23306300000002
298.687134,233.23306300000002
287.085327,257.492737
282.933044,257.455078
282.933044,257.455078
282.895142,241.004913
261.346863,274.084045
235.184845,294.908173
230.653992,288.482758
204.671143,265.728485
204.671143,265.728485
182.946014,292.688232
181.695694,271.937408
181.695694,271.937408
167.714157,284.510529
179.780411,274.204224
179.780411,274.204224
155.256454,276.537018
143.89119,332.931183
118.166725,404.60015899999996
106.174362,351.524597
65.3073883,360.186523
65.3073883,360.186523
90.2998047,387.227783
82.2241669,423.75073199999997
94.2163467,350.598511
93.3968048,372.017639
93.3968048,372.017639
93.3968048,372.017639
64.3540421,411.32074
75.5946274,400.42578100000003
95.3053436,346.68399
88.9628677,405.902649
93.6279221,407.185791
93.6279221,407.185791
93.6279221,407.185791
84.4790573,527.958008
45.5571136,597.547424
87.5771942,631.854187
107.457253,430.383545
107.457253,430.383545
122.964867,451.948486
185.270477,334.30957
178.917145,223.52175899999997
137.001099,367.334167
137.001099,367.334167
137.001099,367.334167
153.293732,337.135254
153.293732,337.135254
122.968109,381.70282
127.300117,382.771088
173.429535,364.159943
173.429535,364.159943
164.632034,277.72583
156.970428,222.07403599999998
155.160812,274.162018
149.620026,210.58419800000001
176.047791,180.43789700000002
176.047791,180.43789700000002
172.694641,191.359894
172.694641,191.359894
191.216751,165.32199100000003
188.432648,114.75865200000001
201.009079,100.912384
201.009079,100.912384
